code,product_name,brands,categories_en,labels_tags,countries_en,ingredients_text,additives_tags,greenwash_label,annotation_notes,image_front_url
41220021819,"Organic Italian Soda, Orange, Orange Blossom & Rose","Central Market,  H E Butt Grocery Company",,,United States,"Carbonated water, organic sugar, organic orange juice from concentrate, organic lemon juice from concentrate, citric acid, organic orange blossom flavor, organic rose flavor, natural flavors.",en:e330,Low,,https://images.openfoodfacts.org/images/products/004/122/002/1819/front_en.jpg
30684700880,Natural Guacamole Trail Mix,Plentiful Planet,,,United States,"White corn masa flour, wheat flour, peanuts, soybean oil, guacamole seasoning (dehydrated spinach, salt, onion and garlic powder, natural avocado flavor, dehydrated parsley, citric acid, natural lime flavor, spinach powder, red cabbage and turmeric oleore",en:e330,Low,,https://images.openfoodfacts.org/images/products/003/068/470/0880/front_en.jpg
41318210576,Sugar Free Original Syrup,Schnuck Markets  Inc.,,,United States,"Water, sorbitol, contains less than 2% of cellulose gum, sucralose (splenda brand) (a nonnutritive sweetener), natural and artificial flavors, acesulfame potassium, potassium chloride, xanthan gum, caramel color, phosphoric acid, salt, sodium hexametaphos","en:e150a,en:e338,en:e415,en:e420,en:e420i,en:e466,en:e508,en:e950,en:e955",Low,,https://images.openfoodfacts.org/images/products/004/131/821/0576/front_en.jpg
36800056091,Organic Crushed Tomatoes,Full Circle,,,United States,"Organic crushed tomatoes (water, organic concentrated crushed tomatoes).",,Low,,https://images.openfoodfacts.org/images/products/003/680/005/6091/front_en.jpg
11150021050,Organic 100% Vegetable Juice,Simply Roundy's,,,United States,"Organic tomato juice from concentrate (water, organic tomato concentrate), reconstituted organic vegetable juices of organic carrots, organic celery, organic beets, organic parsley, organic lettuce, organic watercress, and organic spinach, salt, vitamin c",,Low,,https://images.openfoodfacts.org/images/products/001/115/002/1050/front_en.jpg
11213031705,Healthy Condensed Soup,Spratan,,,United States,"Water, mushrooms, modified food starch, wheat flour, soybean oil, contains less than 2% of: salt, cream, whey, potassium chloride, soy protein concentrate, yeast extract, natural flavor, calcium carbonate, onion powder, titanium dioxide (color), garlic po","en:e170,en:e171,en:e508",Low,,https://images.openfoodfacts.org/images/products/001/121/303/1705/front_en.jpg
41318171471,All Natural Horseradish Mustard,Schnucks,,,United States,"Vinegar, water, mustard seed, salt, horseradish powder, red pepper.",,Low,,https://images.openfoodfacts.org/images/products/004/131/817/1471/front_en.jpg
36800114302,"100% Natural Granola With Oats, Honey & Almonds",Food Club,,,United States,"Whole grain rolled oats, brown sugar, whole grain rolled wheat, canola oil, almonds, dried unsweetened coconut nonfat milk, honey, natural flavor, soy lecithin.","en:e322,en:e322i",Medium,,https://images.openfoodfacts.org/images/products/003/680/011/4302/front_en.jpg
19063232334,"Flavored Purified Water Beverage, Natural Cherry","Fruit2o,  Sunny Delight Beverages Company",,,United States,"Purified water, contains less than of natural flavor, citric acid, sodium citrate, sucralose, sodium hexametaphosphate, potassium sorbate and sodium benzoate to protect flavor.","en:e330,en:e331,en:e955",Medium,,https://images.openfoodfacts.org/images/products/001/906/323/2334/front_en.jpg
35826076410,100 % pure Maple syrup,"Food Lion,  Food Town Stores Inc.","Sweeteners,Syrups,Simple syrups,Maple syrups",,United States,"100% pure, grade a dark color robust taste maple syrup.",,Low,,https://images.openfoodfacts.org/images/products/003/582/607/6410/front_en.jpg
36800389700,Organic Sweet Thai Chili Sauce,Full Circle,,,United States,"Filtered water, organic sugar, organic white vinegar, organic red jalapeno peppers, organic corn starch, organic orange juice concentrate, organic pineapple juice concentrate organic ginger puree, salt, organic garlic, organic soybean oil, organic red bell peppers, organic lemon grass, xanthan gum (a natural thickener)",en:e415,Low,,https://images.openfoodfacts.org/images/products/003/680/038/9700/front_en.jpg
11150272513,Pure Olive Oil,Roundy's,,,United States,Olive oil composed of refined olive oils and extra virgin olive oil.,,Low,,https://images.openfoodfacts.org/images/products/001/115/027/2513/front_en.jpg
20735112021,"All Natural Ice Cream, Belgium Style Chocolate",Turkey Hill,,,United States,"Cream, sugar, nonfat milk, belgian-style chocolate base [sugar, water, cocoa, honey, unsweetened belgian chocolate, salt, backing soda (sodium bicarbonate)], cocoa.","en:e500,en:e500ii",Low,,https://images.openfoodfacts.org/images/products/002/073/511/2021/front_en.jpg
41449450193,Organic Yellow Cake Mix,Krusteaz,,,United States,"Organic wheat flour, organic sugar. contains 2% or less of the following: baking soda, organic soybean oil, sea salt, xanthan gum, organic natural flavors (contains milk), organic guar gum, organic arabic gum, monocalcium phosphate (leavening), sodium aci","en:e341,en:e341i,en:e412,en:e415",Low,,https://images.openfoodfacts.org/images/products/004/144/945/0193/front_en.jpg
21718412169,"Natural Fine Sea Salt Infused With Organic, Fresh Herbs And Veegetbales",Bioforce Production,,,United States,"Sea salt, celery*, leek*, cress*, onion*, chives*, parsley*, lovage*, garlic*, basil*, marjoram*, rosemary*, thyme*, kelp. *certified organic",,Medium,,https://images.openfoodfacts.org/images/products/002/171/841/2169/front_en.jpg
41190008940,Enriched Precooked Natural Long Grain Rice,Shoprite,,,United States,"Enriched precooked long grain rice [rice, niacinamide (niacin), ferric orthophosphate (iron), thiamin hydrochloride (thiamin), folic acid].",en:e375,Medium,,https://images.openfoodfacts.org/images/products/004/119/000/8940/front_en.jpg
21985220238,Parsley Puree,Goodness Garden,,,United States,"Fresh parsley, water, canola oil, glucono delta lactone, sugar, citric acid, salt, xanthan gum, calcium ascorbate","en:e302,en:e330,en:e415,en:e575",Low,,https://images.openfoodfacts.org/images/products/002/198/522/0238/front_en.jpg
35826058836,Natural Swiss Cheese,"Food Lion,  Food Town Stores Inc.",,,United States,"Pasteurized part-skim milk, cheese culture, salt and enzymes",,Low,,https://images.openfoodfacts.org/images/products/003/582/605/8836/front_en.jpg
19521550079,Organic Extra Virgin Olive Oil,Carapelli,,,United States,Organic extra virgin olive oil.,,Low,,https://images.openfoodfacts.org/images/products/001/952/155/0079/front_en.jpg
39047017689,Pure Butter MINI CHOC CHIP SHORTBREAD ROUNDS,Walkers,,,"Switzerland,United States","Farine de blé (farine de blé, carbonate de calcium, fer, niacine, thiamine), beurre (lait) (26%), sucre, pépites de chocolat (10%) (sucre, pâte de cacao, beurre de cacao, émulsifant: lécithine de soia; arôme naturel de vanille), sel.","en:e170,en:e322,en:e322i,en:e375",Low,,https://images.openfoodfacts.org/images/products/003/904/701/7689/front_en.jpg
23547400218,Organic Mellow White Miso,American Miso Company,,,United States,"Organic whole soybeans, organic handmade rice koji, sun dried sea salt, blue ridge mtn well water, koji spores.",,Low,,https://images.openfoodfacts.org/images/products/002/354/740/0218/front_en.jpg
20700411005,"Organic Herbal Tea, Calming Vanilla Chamomile",Salada,,,United States,"Organic chamomile, organic lemongrass, organic spearmint, natural vanilla flavor.",,Low,,https://images.openfoodfacts.org/images/products/002/070/041/1005/front_en.jpg
30223004233,Organic 50/50 Blend Baby Spring Mix & Baby Spinach,Taylor Farms,,,United States,"Baby organic spinach, organic spring mix (may contain some or all of the following baby whole leaf varieties: organic green leaf, organic mizuna, organic green romaine, organic tango, organic green oak, organic green chard, organic baby spinach, organic a",,Low,,https://images.openfoodfacts.org/images/products/003/022/300/4233/front_en.jpg
12993112028,100% Natural Peach-Pear Flavored Sparkling Water,Winter Brook Corporation,,,United States,"Carbonated water, natural flavor.",,Medium,,https://images.openfoodfacts.org/images/products/001/299/311/2028/front_en.jpg
41318290431,100% Natural Granola,Schnucks,,,United States,"Whole grain oats, brown sugar, banana chips (banana, sugar, coconut oil, natural banana flavoring), almonds, coconut, pecans, maltodextrin (dietary fiber), natural flavors, salt, mixed tocopherols (vitamin e, soybean oil).",en:e307c,Medium,,https://images.openfoodfacts.org/images/products/004/131/829/0431/front_en.jpg
41190576098,"Instant Sugar Free Oatmeal, Maple & Brown Sugar",Shop Rite,,,United States,"Whole grain rolled oats, salt, natural flavor, caramel color, guar gum, sucralose (splenda brand), vitamins and minerals: calcium carbonate (a source of calcium), niacinamide*, reduced iron, vitamin a palmitate, pyridoxine hydrochloride*, riboflavin*, thiamin mononitrte*, folic acid*, vitamin d.","en:e101,en:e101i,en:e150a,en:e170,en:e412,en:e955",Low,,https://images.openfoodfacts.org/images/products/004/119/057/6098/front_en.jpg
41253001857,Organic Balsamic Vinegar Of Modena,"Napoleon,  The Napoleon Co.",,,United States,Organic balsamic vinegar of modena.,,Low,,https://images.openfoodfacts.org/images/products/004/125/300/1857/front_en.jpg
25317006958,"Naturals, Chicken & Apple Breakfast Sausage",Applegate,,,United States,"Chicken****, dried apples, water. contains less than 2% of the following: honey, salt, spices, parsley.",,Low,,https://images.openfoodfacts.org/images/products/002/531/700/6958/front_en.jpg
11110503329,"100% Pure Orange Juice, Orange","Simple Truth Organic,  The Kroger Co.",,,United States,"Organic orange juice, calcium phosphate, vitamin d3.",en:e341,Low,,https://images.openfoodfacts.org/images/products/001/111/050/3329/front_en.jpg
41190459544,Certified Organic 1% Milkfat Lowfat Milk,"Shoprite,  Wakefern Food Corporation",,,United States,"Organic grade a lowfat milk, vitamin a palmitate, vitamin d3.",,Low,,https://images.openfoodfacts.org/images/products/004/119/045/9544/front_en.jpg
24335162264,Organic Green Chili,Bearitos,,,United States,"Water, organic pinto beans, organic green chiles, sea salt.",,Medium,,https://images.openfoodfacts.org/images/products/002/433/516/2264/front_en.jpg
34856881230,"Go Organically, Fruit Snacks, Mixed Berry",The Promotion In Motion Companies  Inc.,,,United States,"Organic cane sugar, organic tapioca syrup, organic juices and purees blend (grape, pear, pineapple, apple, orange, strawberry and raspberry), water, gelatin, organic tapioca starch, organic corn starch, organic agar, citric acid, ascorbic acid, lactic aci","en:e300,en:e330,en:e406,en:e428",Low,,https://images.openfoodfacts.org/images/products/003/485/688/1230/front_en.jpg
39045192029,"Kuhne, Salata, Seasoned Vinegar Dressing",Carl Kuhne Kg,,,United States,"Water, spirit vinegar, wine vinegar, sugar, salt, natural herb flavoring, seasoning (contains soy), artificial coloring (caramel).",en:e150,Low,,https://images.openfoodfacts.org/images/products/003/904/519/2029/front_en.jpg
20662000217,"All Natural Pasta Sauce, Mushroom Marinara",Newman's Own,,,United States,"Tomato puree (water, tomato paste, citric acid), diced tomatoes, mushrooms, cane sugar, salt, extra virgin olive oil, spices, onion*, garlic*, *dried.",en:e330,Low,,https://images.openfoodfacts.org/images/products/002/066/200/0217/front_en.jpg
11110849397,Organic Pinto Beans,Simple Truth Organic,,,United States,"Water, organic pinto beans, sea salt.",,Low,,https://images.openfoodfacts.org/images/products/001/111/084/9397/front_en.jpg
11150511186,Organic 2% Reduced Fat Milk,Roundy's,,,United States,"Organic grade a reduced fat milk, vitamin a palmitate, vitamin d3.",,Low,,https://images.openfoodfacts.org/images/products/001/115/051/1186/front_en.jpg
12005000589,"1-2-3, Pure Corn Oil",Fabrica De Jabon La Corona Sa,,,United States,"Ingredients: corn oil, tbhq (antioxidant).",en:e319,Medium,,https://images.openfoodfacts.org/images/products/001/200/500/0589/front_en.jpg
41220021826,"Organic Italian Soda, Pineapple, Juniper, Berry","Central Market,  H E Butt Grocery Company",,,United States,"Carbonated water, organic sugar, organic pineapple juice from concentrate, organic orange juice from concentrate, organic lemon juice from concentrate, natural juniper flavor, natural flavors.",,Low,,https://images.openfoodfacts.org/images/products/004/122/002/1826/front_en.jpg
36800079427,Organic Caesar Dressing,"Full Circle,  Topco Associates  Inc.",,,United States,"Filtered water, organic soybean oil, organic white vinegar, organic parmesan cheese (organic pasteurized cows milk, salt, cheese cultures, enzymes, organic potato starch added to prevent caking), organic egg yolks, organic romano cheese (organic pasteuriz",,Low,,https://images.openfoodfacts.org/images/products/003/680/007/9427/front_en.jpg
34500140089,"Margarine, Pure And Creamy","Land O Lakes,  Land O' Lakes  Inc",,,United States,"Soybean oil, palm oil, water, buttermilk, contains less than 2% of salt, soy lecithin, potassium sorbate (preservative), monoglycerides (emulsifier), lactic acid, natural and artificial flavor, vitamin a palmitate, beta carotene (color).","en:e160a,en:e160ai,en:e202,en:e270,en:e322,en:e322i",Medium,,https://images.openfoodfacts.org/images/products/003/450/014/0089/front_en.jpg
41497099672,Organic Milk,"Weis Quality,  Weis Markets  Inc.",,,United States,"Organic grade a lowfat milk, vitamin a palmitate, vitamin d3.",,Low,,https://images.openfoodfacts.org/images/products/004/149/709/9672/front_en.jpg
20601409354,Organic Diced Tomatoes,Heinen's,,,United States,"Organic fire roasted diced tomatoes, organic tomato juice (organic tomato paste and water), sea salt, calcium chloride, naturally derived citric acid.","en:e330,en:e509",Low,,https://images.openfoodfacts.org/images/products/002/060/140/9354/front_en.jpg
41188048132,"Salsa Style Diced Tomatoes Petite, Spicy Green Chilies & Lime",Furmano's,,,United States,"Diced tomatoes, tomato juice, sea salt, green chili peppers, cilantro, lime flavor, citric acid, capsicum, calcium chloride","en:e330,en:e509",Low,,https://images.openfoodfacts.org/images/products/004/118/804/8132/front_en.jpg
